Time	Longitude	Latitude		Long Deg	Long Min	Long Sek						0			0		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243450	93352588	534035761		9	33	31,5528	9,558764667		53	40	21,4566	53,67262683		9,558764667	53,67262683		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243550	93353434	534036318		9	33	32,0604	9,558905667		53	40	21,7908	53,67271967		9,558905667	53,67271967		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243650	93353759	534037079		9	33	32,2554	9,558959833		53	40	22,2474	53,6728465		9,558959833	53,6728465		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243750	93353705	534037858		9	33	32,223	9,558950833		53	40	22,7148	53,67297633		9,558950833	53,67297633		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16243900	93352988	534038905		9	33	31,7928	9,558831333		53	40	23,343	53,67315083		9,558831333	53,67315083		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244000	93352266	534039455		9	33	31,3596	9,558711		53	40	23,673	53,6732425		9,558711	53,6732425		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244100	93351433	534039869		9	33	30,8598	9,558572167		53	40	23,9214	53,6733115		9,558572167	53,6733115		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
16244200	93350792	534040291		9	33	30,4752	9,558465333		53	40	24,1746	53,67338183		9,558465333	53,67338183		
